1632153571,4098.36,4950.49,0.00,31.88,100.00,97532.47,527.00,96,191, Mon, 21/09/20, 15:59:31
1632153678,4098.36,4950.49,0.00,31.97,100.00,97523.03,548.00,96,192, Mon, 21/09/20, 16:01:18
1632153785,4098.36,4950.49,0.00,32.02,100.00,97526.32,541.00,96,193, Mon, 21/09/20, 16:03:05
1632153892,4098.36,4950.49,0.00,32.13,100.00,97524.72,488.00,96,194, Mon, 21/09/20, 16:04:52
1632153999,4132.23,4950.49,0.00,32.22,100.00,97522.63,461.00,96,195, Mon, 21/09/20, 16:06:39
1632154106,4132.23,4950.49,0.00,32.27,100.00,97528.70,441.00,96,196, Mon, 21/09/20, 16:08:26
1632154213,4132.23,4950.49,0.00,32.27,100.00,97526.28,428.00,96,197, Mon, 21/09/20, 16:10:13
1632154320,4132.23,4950.49,0.00,32.25,100.00,97517.60,443.00,96,198, Mon, 21/09/20, 16:12:00
1632154427,4132.23,4950.49,0.00,32.18,100.00,97517.74,418.00,96,199, Mon, 21/09/20, 16:13:47
1632154534,4132.23,4950.49,0.00,32.13,100.00,97514.89,400.00,96,200, Mon, 21/09/20, 16:15:34
1632154641,4132.23,4950.49,0.00,32.04,100.00,97513.07,401.00,96,201, Mon, 21/09/20, 16:17:21
1632154748,4132.23,4950.49,0.00,31.98,100.00,97510.59,385.00,96,202, Mon, 21/09/20, 16:19:08
1632154855,4132.23,4950.49,0.00,31.97,100.00,97514.00,330.00,96,203, Mon, 21/09/20, 16:20:55
1632154962,4132.23,4950.49,0.00,31.95,100.00,97508.06,296.00,94,204, Mon, 21/09/20, 16:22:42
1632155069,4132.23,4950.49,0.00,31.84,100.00,97505.31,243.00,95,205, Mon, 21/09/20, 16:24:29
1632155176,4132.23,4950.49,0.00,31.67,100.00,97514.56,195.00,95,206, Mon, 21/09/20, 16:26:16
1632155283,4132.23,4950.49,0.00,31.40,100.00,97507.47,189.00,95,207, Mon, 21/09/20, 16:28:03
1632155408,4098.36,4901.96,0.00,31.12,100.00,97506.49,188.00,94,208, Mon, 21/09/20, 16:30:08
1632155515,4132.23,4950.49,0.00,30.89,100.00,97504.97,184.00,95,209, Mon, 21/09/20, 16:31:55
1632155622,4132.23,4950.49,0.00,30.68,100.00,97497.44,190.00,95,210, Mon, 21/09/20, 16:33:42
1632155729,4132.23,4950.49,0.00,30.53,100.00,97498.84,224.00,95,211, Mon, 21/09/20, 16:35:29
1632155836,4132.23,4950.49,0.00,30.44,100.00,97502.00,243.00,89,212, Mon, 21/09/20, 16:37:16
1632155943,4132.23,4950.49,0.00,30.40,100.00,97506.19,246.00,95,213, Mon, 21/09/20, 16:39:03
1632156050,4132.23,4950.49,0.00,30.40,100.00,97510.55,238.00,95,214, Mon, 21/09/20, 16:40:50
1632156157,4132.23,4950.49,0.00,30.42,100.00,97500.40,206.00,95,215, Mon, 21/09/20, 16:42:37
1632156265,4132.23,4950.49,0.00,30.38,100.00,97500.25,183.00,95,216, Mon, 21/09/20, 16:44:25
1632156372,4132.23,4950.49,0.00,30.32,100.00,97495.79,179.00,95,217, Mon, 21/09/20, 16:46:12
1632156480,4132.23,4950.49,0.00,30.25,100.00,97492.31,179.00,94,218, Mon, 21/09/20, 16:48:00
1632156588,4132.23,4950.49,0.00,30.18,100.00,97493.64,187.00,95,219, Mon, 21/09/20, 16:49:48
1632156675,4132.23,4950.49,0.00,30.13,100.00,97495.44,197.00,95,220, Mon, 21/09/20, 16:51:15
1632156783,4132.23,4950.49,0.00,30.14,100.00,97495.44,199.00,95,221, Mon, 21/09/20, 16:53:03
1632156891,4132.23,4950.49,0.00,30.15,100.00,97493.17,191.00,95,222, Mon, 21/09/20, 16:54:51
1632156999,4132.23,4901.96,0.00,30.20,100.00,97495.22,179.00,95,223, Mon, 21/09/20, 16:56:39
1632157107,4132.23,4950.49,0.00,30.22,100.00,97491.84,158.00,95,224, Mon, 21/09/20, 16:58:27
1632157215,4132.23,4901.96,0.00,30.20,100.00,97484.30,132.00,94,225, Mon, 21/09/20, 17:00:15
1632157323,4132.23,4950.49,0.00,30.12,100.00,97498.49,117.00,93,226, Mon, 21/09/20, 17:02:03
1632157431,4132.23,4901.96,0.00,30.04,100.00,97484.10,107.00,94,227, Mon, 21/09/20, 17:03:51
1632157539,4132.23,4901.96,0.00,29.93,100.00,97487.56,104.00,90,228, Mon, 21/09/20, 17:05:39
1632157647,4132.23,4950.49,0.00,29.82,100.00,97487.92,104.00,93,229, Mon, 21/09/20, 17:07:27
1632157755,4132.23,4950.49,0.00,29.75,100.00,97482.20,111.00,88,230, Mon, 21/09/20, 17:09:15
1632157863,4132.23,4950.49,0.00,29.70,100.00,97485.07,128.00,94,231, Mon, 21/09/20, 17:11:03
1632157971,4132.23,4950.49,0.00,29.68,100.00,97483.02,134.00,88,232, Mon, 21/09/20, 17:12:51
1632158079,4132.23,4950.49,0.00,29.69,100.00,97483.82,134.00,94,233, Mon, 21/09/20, 17:14:39
1632158204,4098.36,4901.96,0.00,29.70,100.00,97475.76,126.00,93,234, Mon, 21/09/20, 17:16:44
1632158312,4132.23,4950.49,0.00,29.72,100.00,97477.39,119.00,94,235, Mon, 21/09/20, 17:18:32
1632158420,4132.23,4950.49,0.00,29.72,100.00,97478.50,113.00,93,236, Mon, 21/09/20, 17:20:20
1632158528,4132.23,4950.49,0.00,29.70,100.00,97480.42,110.00,93,237, Mon, 21/09/20, 17:22:08
1632158636,4132.23,4950.49,0.00,29.65,100.00,97481.40,107.00,93,238, Mon, 21/09/20, 17:23:56
1632158744,4132.23,4950.49,0.00,29.62,100.00,97478.88,103.00,93,239, Mon, 21/09/20, 17:25:44
1632158852,4132.23,4950.49,0.00,29.59,100.00,97477.61,98.00,93,240, Mon, 21/09/20, 17:27:32
